id,title,text_content,category,word_count,year,authors,venue
paper_0111,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 18,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,7718,2022,"Kaplan, J. et al.",EMNLP
paper_0112,GPT-4 Technical Report — Extended Study 48,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,7287,2022,"Devlin, J. et al.",CVPR
paper_0113,Scaling Laws for Neural Language Models — Extended Study 78,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,6783,2021,"Vig, J. et al.",JMLR
paper_0114,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 36,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,13314,2021,"Ho, J. et al.",Nature
paper_0115,GPT-4 Technical Report — Extended Study 61,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,6960,2021,"Ho, J. et al.",JMLR
paper_0116,GPT-4 Technical Report — Extended Study 25,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,9488,2023,"Brown, T. et al.",ICLR
paper_0117,Constitutional AI: Harmlessness from AI Feedback — Extended Study 44,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,9899,2021,"Vaswani, A. et al.",Nature
paper_0118,Adam: A Method for Stochastic Optimization — Extended Study 36,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,5062,2022,"Hu, E. et al.",AAAI
paper_0119,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 41,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,5680,2022,"Ouyang, L. et al.",SIGMOD
paper_0120,Constitutional AI: Harmlessness from AI Feedback — Extended Study 99,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,13606,2023,"Vig, J. et al.",EMNLP
paper_0121,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 90,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,10885,2024,"Brown, T. et al.",AAAI
paper_0122,Constitutional AI: Harmlessness from AI Feedback — Extended Study 78,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,3325,2022,"Tan, M. et al.",EMNLP
paper_0123,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 40,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,10618,2022,"Kaplan, J. et al.",AAAI
paper_0124,Attention Is All You Need — Extended Study 94,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,6322,2022,"Vig, J. et al.",VLDB
paper_0125,Batch Normalization: Accelerating Deep Network Training — Extended Study 6,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,14520,2021,"Bai, Y. et al.",ICLR
paper_0126,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 10,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,13566,2023,"Ioffe, S. et al.",ACL
paper_0127,Adam: A Method for Stochastic Optimization — Extended Study 64,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,7086,2023,"LeCun, Y. et al.",ICLR
paper_0128,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 38,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,5884,2022,"Ho, J. et al.",EMNLP
paper_0129,Batch Normalization: Accelerating Deep Network Training — Extended Study 20,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,14863,2021,"Bai, Y. et al.",KDD
paper_0130,Scaling Laws for Neural Language Models — Extended Study 36,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,12353,2022,"Vig, J. et al.",CVPR
paper_0131,Denoising Diffusion Probabilistic Models — Extended Study 89,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,12413,2024,"Ouyang, L. et al.",NeurIPS
paper_0132,EfficientNet: Rethinking Model Scaling — Extended Study 29,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,14007,2022,"Krizhevsky, A. et al.",ACL
paper_0133,Adam: A Method for Stochastic Optimization — Extended Study 90,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,6644,2023,"Dao, T. et al.",CVPR
paper_0134,Constitutional AI: Harmlessness from AI Feedback — Extended Study 67,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,4615,2022,"Lewis, P. et al.",NeurIPS
paper_0135,Denoising Diffusion Probabilistic Models — Extended Study 37,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,8576,2022,"Hu, E. et al.",NeurIPS
paper_0136,Denoising Diffusion Probabilistic Models — Extended Study 56,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,8082,2021,"Tan, M. et al.",ACL
paper_0137,Scaling Laws for Neural Language Models — Extended Study 62,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,7153,2021,"Ouyang, L. et al.",SIGMOD
paper_0138,Denoising Diffusion Probabilistic Models — Extended Study 93,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,10514,2022,"Devlin, J. et al.",CVPR
paper_0139,EfficientNet: Rethinking Model Scaling — Extended Study 7,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,8311,2021,"Kaplan, J. et al.",NeurIPS
paper_0140,Denoising Diffusion Probabilistic Models — Extended Study 18,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,8351,2021,"Vaswani, A. et al.",KDD
